file,label,code_summary
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/EvoAgentX/cluster_85.py,Advanced LLM Prompting,"This code exemplifies an **Agentic Workflow** pattern, orchestrating multiple specialized AI operators within a `QAActionGraph` to solve multi-hop question answering. It integrates an **OpenAI LLM** (gpt-4o-mini) for initial answer generation and employs an **Ensemble/Refinement** strategy via the `QAScEnsemble` operator to enhance the robustness and quality of the final response."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_10.py,Preprocessing Text and Numerical Data,"This code primarily implements an AI pattern for **geospatial feature engineering** through remote sensing data processing. It leverages specialized `evalscript`s (like NDVI, NDWI, and urban index) to perform on-the-fly transformation and extraction of task-specific features from raw satellite imagery. This enables the generation of derived data products essential for downstream machine learning applications in environmental monitoring and land use analysis."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_16.py,Preprocessing Text and Numerical Data,"This code exemplifies AI patterns focused on **information extraction** and **feature engineering** from raw, semi-structured data. It systematically uses regular expressions to parse critical entities such as message types, symbols, actions, and numerical data (prices, sizes, timestamps) from each record. This structured data extraction and subsequent aggregation of descriptive statistics (counts, ranges) serve as crucial pre-processing steps for preparing raw input for downstream AI/ML model training or analysis."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_2.py,Preprocessing Text and Numerical Data,"This code demonstrates a data ingestion pattern crucial for AI systems, specifically utilizing web scraping to extract structured financial event data from a live source. It systematically identifies and parses domain-specific features, such as economic impact, actuals, and forecasts, from unstructured web content. This pattern serves as a foundational data preparation step, generating datasets essential for training and operating predictive AI models in areas like financial analytics or algorithmic trading."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_25.py,Preprocessing Text and Numerical Data,"This code primarily exhibits **feature engineering** patterns crucial for quantitative finance, generating a comprehensive suite of performance metrics for active portfolio management. It derives key indicators like active returns, tracking error, and information ratio, which serve as foundational inputs for more advanced AI models assessing fund performance or risk. Additionally, it applies **statistical inference** using a t-test to determine the significance of active returns, a common practice in validating performance and informing data-driven decisions."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_27.py,none,"This code implements financial portfolio optimization, specifically constructing an efficient frontier through numerical optimization algorithms. It applies techniques like Sequential Least Squares Programming (SLSQP) to find optimal asset allocations that minimize portfolio variance for a target return, identify maximum Sharpe ratio portfolios, and generate the complete set of efficient portfolios. The system uses expected returns and a covariance matrix as inputs to derive these optimal investment strategies."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_34.py,Using Tools with LLMs,"This code implements a **state-driven adaptive interface pattern**, dynamically generating content and data interactions based on inferred user authentication states (guest, registered, unknown). It leverages robust API integration to fetch user profiles and usage statistics, providing a contextual data foundation often utilized for AI-driven personalization and decision-making. Performance is enhanced through caching (`lru_cache`), supporting the efficient and reliable operation of such adaptive systems."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_53.py,Agent Architecture,"The code demonstrates an AI pattern of creating specialized, persona-based agents, each meticulously configured to emulate the distinct investment philosophy and reasoning style of renowned hedge funds like Bridgewater or Renaissance. These agents utilize structured prompt engineering to guide large language models in generating domain-specific financial analyses, such as ""All Weather"" allocations or ""statistical edge"" metrics. The output is consistently formatted into Pydantic-validated JSON, ensuring reliable extraction of structured investment signals and detailed recommendations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_56.py,"Enabling Reliability, Explainability, or Robustness","The code primarily showcases an ensemble learning pattern, integrating predictions from multiple distinct machine learning models including Random Forest, Gradient Boosting, Neural Networks, and LSTMs. It further employs explicit AI patterns for model assessment, such as calculating overall prediction confidence and agreement across these diverse models, alongside extracting feature importance for interpretability."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FinceptTerminal/cluster_62.py,Retrieval Augmented Generation(RAG),"The code primarily demonstrates foundational data engineering patterns essential for AI pipelines, focusing on robust data acquisition and initial preprocessing. It includes utilities for efficient API requests, web scraping specific schema files from external sources, and safe, standardized data formatting. These components ensure reliable data input and basic cleaning, forming a critical prerequisite for subsequent AI model development and training."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FuxiCTR/cluster_40.py,none,"This code implements a hybrid embedding pattern that fuses external pretrained embeddings with internal, learnable ID embeddings. It supports flexible fusion strategies like initialization, summation, or concatenation with subsequent projection for dimension alignment. This design facilitates transfer learning by optionally freezing pretrained weights and incorporates specific handling for out-of-vocabulary tokens."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/FuxiCTR/cluster_5.py,Preprocessing Text and Numerical Data,"This code implements a comprehensive AI feature engineering pipeline, handling diverse data types through patterns like imputation, normalization, and categorical encoding via tokenizers, quantile bucketing, or hashing. It supports advanced feature representation learning, including the integration of pre-trained embeddings for transfer learning and specialized processing for sequence features to prepare them for downstream model consumption."
